r,g,b,image_id,subject_name,hex,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,NoCompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfFace.scalar,RightwardCropOfFace.scalar,MarginAboveTheFace.scalar,MarginBelowTheFace.scalar,HeadPoseYawFrontal.scalar,HeadPosePitchFrontal.scalar,HeadPoseRollFrontal.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,magface,lum,hue,lum_std,hue_std,red,green,blue,red_std,green_std,blue_std,age,gender,race,emotion,skintone
17.944.930.022,13.808.031.919,12.743.100.405,030_08.jpg,30,#b38a7f,91,84,93,85,100,100,99,86,99,100,100,100,99,76,100,100,99,61,5,100,100,99,66,100,100,100,14,100,28.866.239.996.110.800,6.256.017.052.129.780,41.908.266.397.288.800,33.516.375.818.870.500,4.149.651.539.391.900,0.7226281737884004,0.5431694437353908,0.498818528114412,0.0292014707621541,0.0370196847602491,0.0326185703978138,26.0,m,asian,happy,2
18.811.840.621,15.100.093.558,13.537.604.909,030_02.jpg,30,#bc9787,54,88,46,95,100,100,100,87,99,100,100,100,100,96,97,100,96,60,4,100,100,99,97,53,100,99,98,100,2.866.647.765.779.550,7.188.602.114.392.690,4.786.026.519.747.330,0.8217553507217069,9.443.032.907.376.010,0.80165340174586,0.6644293275941778,0.5743951539236902,0.0058605472099475,0.0040854612775569,0.0375208584336962,29.0,f,asian,sad,2
18.241.702.641,14.146.161.684,12.733.645.261,030_07.jpg,30,#b68d7f,73,90,81,91,100,100,100,87,100,100,100,100,96,77,98,100,97,58,5,100,100,99,74,58,100,100,21,100,29.013.317.171.467.300,6.432.474.629.982.960,424.693.007.311.613,3.807.044.880.166.370,4.267.438.463.853.510,0.7524154018918812,0.5805829753902814,0.5128592634821901,0.0299472557481616,0.0526128859239349,0.0531975990453014,24.0,f,asian,happy,2
18.499.648.099,1.467.341.705,13.338.041.409,030_03.jpg,30,#b99385,84,80,88,88,98,100,100,85,100,100,100,100,100,97,100,100,100,62,5,100,100,98,88,100,100,100,99,100,29.490.946.272.172.000,6.741.792.735.591.770,4.559.068.353.618.650,5.045.512.064.881.240,6.801.633.794.044.740,0.7741681888568659,0.6132971396351281,0.5592430278382352,0.0434574448610577,0.0540299145993799,0.0550050268152271,29.0,f,asian,neutral,2
17.042.527.389,13.176.102.877,1.178.208.741,033_07.jpg,33,#aa8476,61,91,47,70,97,100,100,83,100,100,100,100,99,96,97,100,93,60,5,100,100,98,85,58,100,100,92,100,2.931.223.656.946.680,6.086.617.730.282.270,4.783.491.852.128.100,15.151.178.495.608.200,7.651.436.305.615.290,0.7542807373566559,0.5249446704882794,0.4600649389660466,0.0084549111464735,0.0115109583767158,0.0074319937930597,40.0,m,white,sad,2
17.448.526.098,13.542.210.699,12.120.495.725,033_02.jpg,33,#ae8779,52,89,47,77,100,100,100,85,100,100,100,100,98,97,98,100,92,60,5,100,100,95,97,57,99,100,88,100,28.656.053.124.436.300,6.472.688.682.111.540,4.793.043.678.385.300,0.3186507792777928,7.528.929.087.726.340,0.7601376759803355,0.5595430274896092,0.5149697811380881,0.0048552671250046,0.0229409025655049,0.0224939515861153,37.0,m,white,angry,2
15.926.111.955,11.959.782.168,10.534.078.014,033_03.jpg,33,#9f7869,74,86,79,53,84,100,100,81,100,100,100,100,100,96,100,100,100,59,5,100,100,88,95,100,98,100,98,100,2.956.826.353.599.960,5.995.858.527.203.440,470.259.034.167.647,4.658.351.280.726.440,3.970.736.936.653.270,0.6947369641087835,0.5245001400063514,0.465935484597723,0.0603654597453113,0.060333779540214,0.0606226775432224,31.0,m,middle eastern,sad,2
1.551.531.415,11.579.588.173,1.031.937.698,033_08.jpg,33,#9b7467,83,87,87,44,78,100,100,80,100,100,100,100,100,96,100,100,99,55,5,100,100,98,80,100,100,100,98,100,30.321.752.147.313.000,5.783.146.229.233.440,4.511.393.389.785.590,3.911.632.918.086.740,34.893.927.405.046.400,0.6795396948938651,0.5051700616998386,0.4296816911620812,0.0508514560767873,0.0384099521791064,0.0456024409894261,31.0,m,middle eastern,neutral,2
17.679.685.025,13.767.623.224,12.210.675.176,033_09.jpg,33,#b18a7a,55,92,58,74,99,100,100,84,100,100,100,100,85,96,100,100,94,64,5,100,100,97,88,56,99,100,89,100,2.985.326.805.719.260,6.469.655.403.610.000,4.901.204.776.385.270,2.698.326.865.462.690,9.550.392.852.801.280,0.7503229548347622,0.5752976476775493,0.5117212141698882,0.0210865041674136,0.0159722334482321,0.0469539692583044,27.0,m,white,sad,2
16.710.644.674,13.246.690.673,11.903.775.119,140_03.jpg,140,#a78477,72,89,89,75,89,100,100,83,100,100,100,100,100,96,100,100,100,58,6,100,100,67,98,100,95,100,98,100,296.392.180.787.172,6.154.757.861.419.550,4.285.239.258.724.510,180.609.262.154.212,9.449.590.203.635.760,0.6974996465786668,0.5534535752600119,0.4959359752057662,0.0373683465205453,0.0189368909187981,0.0391612050607171,30.0,m,latino hispanic,neutral,4
1.646.083.757,13.010.803.679,11.707.593.803,140_08.jpg,140,#a58275,74,91,85,72,88,100,100,82,100,100,100,100,100,97,100,100,100,58,5,100,100,94,95,100,97,100,97,100,30.024.299.221.636.700,60.877.760.802.260.600,4.415.319.245.942.370,21.757.793.864.620.000,8.334.755.824.479.220,0.7015365937113244,0.5374384376242869,0.4885274788381859,0.0230144971006199,0.0186412001669559,0.044830789012741,30.0,m,latino hispanic,neutral,4
16.788.538.187,13.747.247.138,12.587.164.571,022_07.jpg,22,#a8897e,52,91,56,84,100,100,100,87,98,100,100,100,99,81,95,100,95,47,2,100,100,100,99,60,98,99,11,100,29.688.273.539.269.300,6.764.393.313.905.610,4.651.633.814.048.160,1.471.065.897.376.330,10.093.778.628.961.900,0.7500129337423632,0.6173395625745804,0.5702954064149383,0.0008090438056304,0.0164977141775148,0.0229497307994842,33.0,m,white,neutral,2
14.984.396.853,12.112.846.288,1.089.494.688,022_03.jpg,22,#96796d,83,89,86,45,86,100,100,81,99,100,100,100,100,96,100,100,100,45,2,100,100,99,100,100,99,100,98,100,28.391.070.487.835.400,5.787.424.659.934.670,468.772.388.051.266,4.227.165.428.857.470,3.777.087.028.948.800,0.6397170302206266,0.5183244317315236,0.462705079897679,0.0536859602237307,0.0331968028490286,0.0437455749911867,25.0,m,white,neutral,2
15.897.199.126,13.187.371.164,12.051.220.353,022_02.jpg,22,#9f8479,65,91,17,70,98,100,100,85,99,100,100,100,97,96,97,100,95,48,2,100,100,99,100,57,97,99,91,100,2.861.608.796.859.310,626.225.905.327.044,412.639.637.781.309,3.911.231.639.621.350,13.273.973.045.313.200,0.6976088771243673,0.5685431920039071,0.5278752124333017,0.0408963626719847,0.0536773563913657,0.0599162580491748,35.0,m,white,fear,2
1.665.434.017,13.540.677.439,12.441.671.846,022_08.jpg,22,#a7877c,87,89,81,72,99,100,100,86,98,100,100,100,99,82,100,100,100,43,3,100,100,100,99,100,99,100,13,100,2.981.238.498.949.880,6.282.493.655.491.820,4.308.322.316.133.170,4.709.689.438.190.130,5.571.707.226.783.290,0.7041959264089259,0.5615813234926509,0.5122724232776366,0.0546876447326667,0.0440742518894747,0.0473762342651265,29.0,m,white,happy,2
16.451.153.065,11.944.478.824,1.051.043.802,173_09.jpg,173,#a57769,47,93,82,62,89,100,100,81,100,100,100,100,99,97,100,100,97,60,4,100,100,99,90,59,100,99,71,100,29.970.818.104.986.300,57.112.286.460.249.000,44.187.274.211.168.500,3.616.135.913.051.940,14.382.944.974.086.900,0.6747649997105328,0.4919982526145674,0.4143170516627756,0.0385593107771814,0.0328869388302631,0.0584888305956923,26.0,m,white,fear,4
16.137.898.928,11.911.792.847,1.053.491.299,173_07.jpg,173,#a17769,63,91,65,64,93,100,100,82,100,100,100,100,100,96,99,100,96,56,3,100,100,99,97,57,100,99,94,100,298.061.831.876.057,56.098.446.572.365.300,4.257.338.910.643.760,2.822.166.073.637.010,6.359.257.726.514.280,0.6648095880586443,0.4992030270998547,0.4243343363095307,0.0391918397177989,0.0331121575646823,0.0372840547539455,37.0,m,white,sad,4
15.337.021.794,1.128.222.523,988.871.088,173_03.jpg,173,#997163,89,85,87,50,76,100,100,79,100,100,100,100,100,96,100,100,100,55,5,100,100,95,96,100,100,100,97,100,3.300.686.925.738.090,55.615.349.811.257.300,426.374.131.220.135,3.633.090.974.657.300,4.432.536.537.504.960,0.6648265419424634,0.4764252819239399,0.4095652504854769,0.0447562605313218,0.0406890167409479,0.0340256473986159,31.0,m,white,neutral,4
15.226.266.938,11.118.824.305,9.791.259.633,173_08.jpg,173,#986f62,92,86,92,47,73,100,100,79,100,100,100,100,100,96,100,100,99,53,4,100,100,99,92,100,100,100,97,100,3.259.312.596.067.660,5.463.860.467.069.050,4.416.837.858.590.740,31.870.776.784.134.200,4.564.251.281.974.800,0.6660812565268742,0.4697335362308017,0.4137324731336084,0.0341930049186129,0.0309945897835747,0.0206926649354616,34.0,m,white,neutral,4
16.456.968.715,12.051.039.066,10.672.501.216,173_02.jpg,173,#a5796b,53,91,53,67,93,100,100,82,100,100,100,100,100,96,98,100,97,57,3,100,100,97,99,55,100,100,84,100,2.923.597.920.578.080,5.669.496.624.792.610,4.429.148.961.612.200,5.479.123.648.031.150,27.627.781.227.106.200,0.6780968778971772,0.5054139819304001,0.4380559797272169,0.045780171423779,0.0373587979209866,0.0383426149440282,36.0,m,white,sad,4
15.914.328.853,1.195.066.692,996.621.055,038_09.jpg,38,#9f7864,58,92,85,47,97,100,100,84,100,100,100,100,85,90,100,100,94,63,8,100,100,94,42,48,98,100,27,100,28.475.003.322.828.300,5.182.144.918.716.460,5.315.995.175.360.560,3.784.552.986.302.690,1.484.990.236.037.690,0.5989024952455629,0.4502623674108965,0.3662651425278287,0.0531563161188126,0.0403888975660469,0.0380035113050617,38.0,m,asian,happy,6
14.465.622.754,10.640.601.704,8.795.354.759,038_07.jpg,38,#916a58,60,90,84,37,87,100,100,80,100,100,100,100,98,91,100,100,95,62,8,100,100,92,45,64,99,100,13,100,2.684.811.722.463.200,4.812.879.316.941.210,5.245.067.553.113.990,5.112.584.776.779.000,2.358.095.888.196.290,0.5707629217498232,0.4111904038982742,0.3215000900899246,0.0622349536410765,0.0531884252686296,0.0548015978109702,46.0,m,asian,happy,6
14.654.927.973,10.903.930.473,9.249.779.751,038_03.jpg,38,#936d5c,92,79,85,36,74,100,100,79,100,100,100,100,100,96,100,100,100,64,6,100,100,83,90,100,100,100,98,100,2.962.958.363.289.630,4.975.161.511.048.820,5.295.448.309.063.120,5.848.761.078.112.650,2.469.034.085.673.900,0.5885110487946922,0.4322899812201676,0.3550901402512381,0.0735573911799439,0.0502804959467842,0.0514502411752144,33.0,f,latino hispanic,neutral,6
15.302.221.399,11.393.799.682,9.547.816.713,038_02.jpg,38,#99725f,74,89,78,44,91,100,100,82,100,100,100,100,99,96,100,100,94,62,7,100,100,80,83,64,99,100,95,100,27.823.449.948.585.600,4.940.449.901.895.430,52.694.741.747.024.700,4.695.188.251.317.370,10.733.230.157.855.300,0.5873650979457605,0.4199434778992876,0.3435427401070945,0.0670294205036617,0.0437019426915052,0.0425536762516845,39.0,m,asian,angry,6
14.107.376.848,10.392.191.768,8.791.734.011,038_08.jpg,38,#8d6858,94,80,86,28,65,100,100,76,100,100,100,100,99,91,100,100,100,60,8,100,100,91,60,100,100,100,12,100,2.828.438.150.946.860,472.381.545.958.031,4.963.420.417.468.430,5.628.295.382.803.920,35.964.834.961.644.000,0.5558592683271016,0.4038383953008176,0.3479323176645567,0.064226487974617,0.0517631506429946,0.0317266200859472,35.0,f,latino hispanic,happy,6
9.672.038.803,7.233.948.028,5.990.765.518,043_03.jpg,43,#61483c,64,91,85,8,38,96,100,67,100,100,100,100,100,96,100,100,100,68,6,100,100,95,84,100,100,100,98,100,2.854.716.769.001.190,3.501.734.228.825.550,49.844.338.072.671.700,7.769.083.628.720.530,7.347.169.524.195.710,0.4127032052247559,0.3150298894201164,0.2641472377762074,0.085643731326016,0.0728555051623536,0.0820900515961286,26.0,m,black,neutral,9
8.738.597.676,6.611.237.503,5.541.529.316,043_08.jpg,43,#574237,59,91,89,7,31,78,100,64,98,100,100,100,100,96,100,100,100,61,3,100,100,99,98,100,99,100,96,100,2.886.967.635.008.580,3.370.632.107.166.880,4.965.752.947.829.770,8.357.304.164.283.680,10.754.286.603.962.300,0.3818602772173846,0.2934834572341977,0.2510679614711575,0.0741881000117662,0.0856655596942881,0.0931431709758503,27.0,m,black,neutral,9
18.439.713.593,14.630.376.929,12.432.083.498,100_03.jpg,100,#b8927c,40,89,87,90,94,100,100,84,99,100,100,100,100,96,100,100,100,60,5,100,100,93,96,100,100,100,97,100,2.734.258.167.511.540,6.769.996.365.665.820,5.945.124.753.506.770,5.260.173.147.896.950,3.996.895.235.287.640,0.7592752417750602,0.6201016742493407,0.5156375213284526,0.0508576384384552,0.0506386003487112,0.041671885343772,29.0,f,white,sad,1
18.394.754.231,14.661.969.956,12.458.012.455,100_08.jpg,100,#b8937d,64,91,90,91,98,100,100,85,99,100,100,100,100,74,100,100,99,60,6,100,100,97,74,100,100,100,21,100,2.883.933.787.207.700,6.828.484.390.697.540,6.072.547.139.424.740,3.925.868.589.165.120,3.040.680.280.430.530,0.7601901836018545,0.6230744288691548,0.5319609425184056,0.0457208906718103,0.041750135412839,0.0340594313268087,28.0,f,white,fear,1
18.931.931.019,15.030.158.905,12.615.150.849,100_09.jpg,100,#bd967e,15,94,87,94,99,100,100,85,99,100,100,100,99,79,100,100,98,61,6,100,100,97,72,56,99,100,17,100,2.801.420.661.443.050,6.844.451.770.249.630,5.933.184.469.332.920,28.156.070.668.273.900,3.913.944.802.260.030,0.76525145236648,0.619695507300227,0.5166222098361425,0.0318610440417317,0.0296521458676293,0.0312771932264629,27.0,f,white,neutral,1
18.972.360.087,14.857.969.462,13.405.030.446,018_02.jpg,18,#be9586,81,92,0,93,99,100,100,85,95,100,100,100,100,97,97,100,97,59,4,100,100,96,99,63,100,100,93,100,302.081.317.306.394,6.881.233.382.432.410,4.379.906.330.861.610,4.085.611.198.244.620,6.420.544.869.856.960,0.780423880657891,0.6170404156735909,0.5711529572922632,0.0392129848478879,0.0472324210492436,0.0441953037057894,28.0,m,latino hispanic,fear,1
19.177.656.557,14.913.826.832,1.349.501.389,018_07.jpg,18,#c09587,76,93,31,94,99,100,100,85,99,100,100,100,99,91,96,100,96,61,4,100,100,99,94,57,99,100,34,100,3.025.192.163.852.900,7.019.428.344.571.280,46.051.223.201.317.000,25.739.107.361.578.700,7.641.360.695.172.330,0.8095745591723744,0.634044117437852,0.5762822867593695,0.0114182308208601,0.0239781142474721,0.0270503403651558,30.0,m,white,sad,1
18.921.565.911,14.796.442.622,13.659.062.448,018_03.jpg,18,#bd9489,93,90,91,89,95,100,100,84,99,100,100,100,100,96,100,100,99,59,5,100,100,93,96,100,100,100,98,100,3.120.469.862.916.950,6.864.199.415.230.350,42.990.122.333.002.200,1.998.795.966.570.390,7.123.748.618.920.700,0.7614442326493918,0.6208924077970824,0.5728536103083054,0.0400800806432112,0.0194137353659633,0.0268430168234063,24.0,m,white,fear,1
1.902.029.512,14.962.805.891,13.786.466.165,018_08.jpg,18,#be968a,92,91,91,89,96,100,100,84,98,100,100,100,99,91,100,100,99,58,5,100,100,98,84,100,100,100,49,100,30.420.327.721.786.000,6.790.839.277.778.350,4.233.946.360.025.430,3.171.198.055.121.000,37.900.857.161.261.300,0.7881440975636567,0.6142229701441668,0.5576616180691043,0.046546406006192,0.0339246226704907,0.0355483942922871,23.0,m,white,neutral,1
19.633.344.205,15.487.299.413,14.092.904.979,018_09.jpg,18,#c49b8d,63,93,58,94,100,100,100,85,99,100,100,100,99,91,100,100,96,56,5,100,100,98,88,57,100,100,56,100,2.943.139.773.415.450,7.097.471.007.842.210,4.714.766.246.701.630,3.877.844.172.381.730,5.658.319.168.480.860,0.7847872117592254,0.6485189950453297,0.5852940067507865,0.0417649947718829,0.038325044717665,0.0526173166472754,23.0,m,white,fear,1
17.749.975.724,13.585.669.202,12.686.818.255,041_09.jpg,41,#b1887f,40,92,91,77,98,100,100,85,100,100,100,100,95,91,99,100,98,61,6,100,100,93,78,52,98,98,16,100,28.417.729.944.129.200,6.210.484.018.485.100,3.296.651.570.804.670,2.895.232.180.036.880,5.897.140.428.693.490,0.7128015804497372,0.5436692976609813,0.4977349401259092,0.0298698740225665,0.0382097938049452,0.0375534107521588,29.0,m,white,neutral,1
16.657.639.538,13.311.590.853,12.282.296.533,041_03.jpg,41,#a7857b,83,84,89,74,98,100,100,85,100,100,100,100,100,96,100,100,100,55,6,100,100,76,93,100,99,100,99,100,30.411.492.383.957.500,6.393.758.479.903.870,4.212.235.019.264.540,3.262.517.875.189.190,548.986.708.207.288,0.7221600323439419,0.5753866593707813,0.5295404495360706,0.0398143044201684,0.0285282822234189,0.0366607312558341,27.0,m,white,neutral,1
17.976.445.291,14.328.941.208,13.274.708.764,041_02.jpg,41,#b48f85,47,91,61,88,98,100,100,86,100,100,100,100,86,96,97,100,98,66,5,100,100,88,96,47,96,100,93,100,28.729.601.691.137.200,6.578.597.086.601.760,4.196.432.655.555.680,3.142.590.308.482.790,9.128.336.026.495.170,0.7326693162591321,0.5852840924531195,0.5318158901909018,0.0269575786939063,0.0234258826516762,0.0336214519074086,32.0,m,white,sad,1
17.481.283.836,13.742.333.362,12.831.586.033,041_07.jpg,41,#af8980,52,92,70,82,97,100,100,85,100,100,100,100,96,91,97,100,98,64,5,100,100,95,89,51,97,100,38,100,29.847.889.233.171.700,6.232.939.034.529.780,3.720.349.030.740.950,2.949.569.356.463.580,6.041.617.598.181.980,0.7065076488244276,0.5568561643549346,0.5079625564911878,0.0529517931521019,0.0304307085794633,0.0300750492418864,35.0,m,white,happy,1
16.573.517.318,12.862.500.946,11.961.655.861,041_08.jpg,41,#a68178,88,85,88,70,95,100,100,84,100,100,100,100,99,90,100,100,100,53,6,100,100,95,84,100,99,100,15,100,31.475.359.600.848.800,642.502.765.603.859,38.120.241.260.751.600,0.3094791194705738,7.669.794.787.530.590,0.7400426148187979,0.5492736758367719,0.4865266153905038,0.012251462967691,0.0356385698645291,0.0506637849758776,28.0,m,white,happy,1
18.704.033.561,1.507.096.126,13.876.865.548,041_04.jpg,41,#bb978b,41,91,67,89,100,100,100,87,100,100,100,100,96,96,98,100,98,65,7,100,100,69,92,53,95,97,95,100,280.355.387.136.164,6.527.140.924.767.410,4.339.176.920.755.380,4.617.250.213.655.310,5.309.880.284.565.860,0.7358503143775847,0.5856621108910947,0.5335814784645208,0.0472186866026193,0.0542467532047226,0.0612501059240503,26.0,m,white,neutral,1
16.687.996.412,13.909.421.007,12.126.407.275,135_07.jpg,135,#a78b79,54,89,85,80,100,100,100,88,100,100,100,100,100,97,99,100,98,56,2,100,100,100,97,68,98,100,89,100,2.959.219.023.260.860,5.927.363.730.630.000,5.969.014.176.532.400,677.600.346.057.565,13.879.005.361.521.500,0.6742599391980516,0.5464580051650876,0.4585244360276707,0.083520946963409,0.0701860036967248,0.0736957116422595,25.0,f,latino hispanic,fear,4
16.915.601.435,14.379.034.271,12.747.797.597,135_08.jpg,135,#a9907f,86,77,86,72,100,100,100,88,98,100,100,100,100,96,100,100,100,60,3,100,100,100,93,100,99,100,84,100,30.853.574.266.282.600,6.301.337.744.651.600,6.006.670.701.875.580,5.766.473.536.449.950,3.531.486.128.995.660,0.7036696784163866,0.5706256297395432,0.5011398643593437,0.0504031453080068,0.0569106060106687,0.0629034342388305,20.0,m,latino hispanic,neutral,4
178.091.292,15.064.481.523,13.083.142.511,135_04.jpg,135,#b29783,47,89,70,89,97,100,100,89,99,100,100,100,100,96,98,100,97,64,3,100,100,100,98,58,99,99,96,100,29.082.136.893.238.000,6.669.191.770.580.330,6.218.165.170.888.560,6.361.153.473.521.950,21.068.755.817.038.000,0.7268772418218264,0.6094488907668755,0.5221603153625801,0.0581323807777641,0.0683621866650182,0.0741421443442049,25.0,f,indian,sad,4
1.750.184.632,14.808.980.032,12.775.501.449,135_09.jpg,135,#af9480,35,89,79,87,99,100,100,88,98,100,100,100,100,96,100,100,95,62,3,100,100,100,92,53,97,98,82,100,2.927.519.923.571.710,6.518.919.024.046.480,6.233.609.196.963.740,5.050.375.522.536.110,31.133.853.514.060.700,0.7118337084279336,0.5954271816817535,0.5016938002369613,0.0494645856204597,0.0568582301139839,0.065526003729698,25.0,f,middle eastern,fear,4
17.095.758.964,14.509.779.919,1.292.036.803,135_03.jpg,135,#ab9181,85,75,84,74,100,100,100,88,98,100,100,100,100,96,100,100,100,61,3,100,100,100,97,100,99,100,99,100,30.001.482.419.477.300,6.415.838.783.492.410,6.062.223.508.863.420,5.117.189.479.058.060,3.334.283.067.975.080,0.6865138328452044,0.5812148287986146,0.4753441109302201,0.0958968915591654,0.0489887005092279,0.0820854054099765,22.0,m,indian,neutral,4
16.784.717.689,14.091.809.779,12.261.888.784,135_02.jpg,135,#a88d7b,52,89,70,83,99,100,100,89,99,100,100,100,100,97,98,100,97,61,3,100,100,100,99,65,100,100,96,100,2.855.572.469.057.280,6.409.061.710.284.540,5.899.695.967.664.620,39.764.076.799.201.800,10.897.422.323.144.900,0.7201663888781349,0.5818654040783491,0.4951499876836661,0.0300643560197701,0.0349682575542601,0.0401812339176591,27.0,f,latino hispanic,fear,4
16.165.138.329,12.897.368.876,11.155.273.775,131_02.jpg,131,#a28170,59,90,60,64,91,100,100,81,99,100,100,100,100,96,99,100,94,62,4,100,100,90,99,57,96,100,95,100,3.083.951.085.306.440,6.081.230.425.958.080,55.112.588.924.982.800,11.608.285.656.114.000,904.492.260.267.186,0.69172732208423,0.5467452553472534,0.4613097974097358,0.0189241038932903,0.00649216394735,0.0074678221418145,39.0,m,white,fear,3
14.562.460.886,1.146.351.896,9.839.567.754,131_03.jpg,131,#927362,84,87,91,47,72,100,100,78,99,100,100,100,100,96,100,100,100,51,3,100,100,98,99,100,99,100,98,100,3.041.740.150.996.090,5.542.287.206.019.360,5.751.136.943.776.620,3.654.552.038.294.130,5.183.125.347.958.970,0.6219867412214228,0.4856555010911665,0.404895820139715,0.0495663713309481,0.0300260876680672,0.0391786872657787,30.0,m,white,neutral,3
15.067.338.579,11.819.416.087,1.034.482.086,131_08.jpg,131,#977667,87,89,84,51,79,100,100,80,99,100,100,100,100,96,100,100,100,44,2,100,100,100,100,100,100,100,97,100,30.913.023.789.521.800,5.849.575.963.453.140,5.355.495.960.426.140,2.847.513.972.437.380,4.126.080.937.347.800,0.6766755299847824,0.5140285209811872,0.4291290837959284,0.0430641223290046,0.027048704664505,0.0430567649411123,38.0,m,white,neutral,3
1.665.736.691,13.236.219.719,11.494.448.126,131_07.jpg,131,#a78473,60,91,59,71,95,100,100,82,99,100,100,100,100,97,98,100,94,50,2,100,100,99,100,61,98,100,96,100,3.084.974.800.227.630,6.315.315.238.628.920,5.625.070.401.029.670,0.6294228478271008,8.677.913.672.470.370,0.7109137374919055,0.5630893502433686,0.4849557306215838,0.0169581835341857,0.0059193554946613,0.0170482922667538,36.0,m,white,fear,3
16.993.571.144,13.559.214.381,11.806.114.796,131_04.jpg,131,#aa8876,65,91,54,67,94,100,100,82,100,100,100,100,99,97,98,100,94,65,5,100,100,92,97,55,99,100,93,100,2.988.089.657.258.460,6.207.376.091.324.990,5.368.938.101.191.260,0.8120015977090214,6.616.877.905.434.430,0.6891701339786864,0.5581335796475262,0.4419827269366442,0.0157310139072001,0.0216838852790685,0.0146582435457178,30.0,m,white,neutral,3
16.994.476.547,13.657.103.755,1.194.317.698,117_04.jpg,117,#aa8977,58,91,80,71,96,100,100,80,99,100,100,38,93,96,99,100,93,58,5,100,100,90,96,52,100,100,97,100,305.149.138.799.086,6.145.818.767.721.680,5.605.514.750.930.880,0.3991182580443501,577.747.566.008.465,0.6905507998281085,0.5467694198190642,0.4737875878756588,0.0126628825207136,0.0160651474900955,0.0146520596718789,24.0,m,white,neutral,3
16.435.576.041,13.059.645.019,11.305.216.933,117_09.jpg,117,#a48371,56,91,79,67,96,100,100,81,100,100,100,38,85,86,98,100,93,65,5,100,100,99,75,48,100,99,17,100,29.295.420.296.062.600,5.967.611.737.090.060,5.405.522.409.571.370,4.072.670.908.233.940,4.307.509.612.993.020,0.6644942001834065,0.5251243259357711,0.445573860799553,0.0395269467491207,0.0357953051296882,0.0322754033589147,27.0,m,white,happy,3
15.308.647.002,12.027.196.629,10.548.940.835,117_03.jpg,117,#997869,89,89,79,53,78,100,100,79,99,100,100,100,100,97,100,100,99,51,5,100,100,85,96,100,100,100,99,100,30.902.887.280.455.400,5.784.567.808.392.040,5.304.036.073.184.780,4.241.590.153.358.830,4.072.778.558.804.670,0.6621374718110979,0.5047370546564822,0.436663873113748,0.0521383380972003,0.035947645106936,0.0427358802804154,30.0,m,white,sad,3
15.491.146.709,12.089.401.119,10.574.928.923,117_07.jpg,117,#9b796a,75,90,69,63,96,100,100,82,99,100,100,100,99,81,97,100,93,56,4,100,100,99,93,57,100,100,10,100,3.140.158.949.055.100,6.047.693.008.649.110,4.861.191.827.933.020,0.697550202971206,686.197.603.139.622,0.6945001746126289,0.539403067029584,0.4498873098215782,0.0110869843867282,0.0106256401184008,0.0215783248838988,31.0,m,latino hispanic,sad,3
1.634.008.855,13.057.870.235,11.600.556.695,117_02.jpg,117,#a38374,63,89,52,69,95,100,100,81,100,100,100,37,98,96,97,100,94,55,4,100,100,95,99,58,99,100,98,100,30.372.218.824.530.600,58.118.846.704.217.100,5.078.492.430.282.340,3.919.747.486.186.850,28.645.848.481.529.300,0.6577095546685968,0.51958394354256,0.4520921091840817,0.0622720656944401,0.0377425240659488,0.0383330021508129,32.0,m,latino hispanic,angry,3
